Administrative,Administrative_Duration,Informational_Duration,ProductRelated,ProductRelated_Duration,PageValues,Region,VisitorType
0,0,0,3,408,0,4,Returning_Visitor
0,0,0,4,0,0,1,Returning_Visitor
1,0,0,37,1731.5,17.22281788,1,New_Visitor
0,0,0,1,0,0,4,Returning_Visitor
0,0,0,14,289.625,0,1,New_Visitor
0,0,0,13,135.875,0,1,Returning_Visitor
0,0,0,10,1678.333333,0,1,Returning_Visitor
0,0,0,17,418.3333333,0,1,New_Visitor
4,49,0,17,283.7916667,0,1,Returning_Visitor
0,0,0,5,118.75,0,1,New_Visitor
3,62.5,0,46,1048.107143,20.88414313,3,Returning_Visitor
6,214.6666667,112,68,2822.172118,0,1,Returning_Visitor
0,0,0,3,112,0,2,Returning_Visitor
10,506.3883929,5,58,2528.287431,5.552517289,3,Returning_Visitor
5,139.9833333,0,27,677.8833333,0,1,New_Visitor
3,474.6666667,30.5,86,1789.954762,5.523782302,1,Returning_Visitor
0,0,59.5,44,2284.488095,0,2,Returning_Visitor
0,0,0,3,74.5,0,2,New_Visitor
0,0,0,21,1051.166667,14.14084367,2,New_Visitor
0,0,96.5,76,1966.092332,0,1,Returning_Visitor
1,11,0,26,651.0666667,0,1,Returning_Visitor
1,12,0,16,565.4166667,0,1,Returning_Visitor
0,0,0,6,77,0,3,Returning_Visitor
0,0,0,28,1250.125,0,1,Returning_Visitor
5,75.25,0,35,572.9761905,0,1,Returning_Visitor
1,98,0,39,2555.994444,0,1,Returning_Visitor
0,0,0,8,113.6666667,0,4,Returning_Visitor
0,0,0,18,706.05,0,1,Returning_Visitor
3,77.5,0,35,1000.8,0,1,Returning_Visitor
0,0,0,24,386.75,0,1,Returning_Visitor
0,0,0,11,251.2916667,0,2,Returning_Visitor
2,7,0,56,656.7681818,0,1,Returning_Visitor
2,21.25,0,33,968.6444444,0,1,Returning_Visitor
0,0,0,3,159,0,1,Returning_Visitor
0,0,0,47,2455.147619,0,1,Returning_Visitor
0,0,0,6,203,0,2,Returning_Visitor
2,64,0,10,341.25,0,3,Returning_Visitor
0,0,0,24,381.3583333,0,1,Returning_Visitor
3,54.5,7,3,23,0,1,Returning_Visitor
3,150.25,0,71,2065.838165,0,1,Returning_Visitor
2,14,0,81,1441.910588,2.76959892,3,Returning_Visitor
1,7,0,50,2330.727381,0,3,Returning_Visitor
0,0,0,9,1626,0,3,Returning_Visitor
0,0,0,20,837.25,0,1,Returning_Visitor
3,155.75,0,62,2038.772727,17.60269465,1,Returning_Visitor
6,31,0,17,1494.25,0,3,Returning_Visitor
0,0,0,8,249,0,2,Returning_Visitor
2,25,0,25,243.1666667,0,3,Returning_Visitor
3,1115.5,0,21,1469.666667,0,1,Returning_Visitor
2,144.5,0,7,416.5,0,3,Returning_Visitor
0,0,0,10,371.5,0,4,Returning_Visitor
2,28,0,51,2587.766667,21.47448516,3,Returning_Visitor
0,0,0,2,39.33333333,0,1,Returning_Visitor
1,5,0,63,1405.327056,8.44235219,1,Returning_Visitor
0,0,0,8,183,0,4,Returning_Visitor
7,222.8166667,0,22,1032.75,16.98117776,2,Returning_Visitor
8,130.7,0,3,87.5,0,1,New_Visitor
1,22.75,0,1,0,0,1,New_Visitor
3,84.5,0,6,53.375,0,3,Returning_Visitor
2,11,0,11,976,0,1,Returning_Visitor
0,0,59.5,43,760.875,0,1,Returning_Visitor
6,218.5714286,0,35,1760.613095,16.81772593,3,Returning_Visitor
0,0,0,10,348.25,0,4,Returning_Visitor
0,0,0,7,244.25,0,1,Returning_Visitor
2,279,0,14,553.3333333,0,3,Returning_Visitor
0,0,0,6,612.5,0,1,Returning_Visitor
0,0,0,11,109.5,0,1,New_Visitor
3,30,0,23,625.3,0,3,Returning_Visitor
0,0,0,27,630.75,0,3,Returning_Visitor
7,193.75,0,60,1316.434982,0,3,Returning_Visitor
6,122.25,33.5,60,2719.654762,0,1,Returning_Visitor
9,65.54166667,0,6,744.1666667,0,1,Returning_Visitor
0,0,0,5,200.9333333,0,1,Returning_Visitor
2,324.5,0,21,696.225,0,4,Returning_Visitor
0,0,0,9,275.1666667,0,1,Returning_Visitor
0,0,0,5,168.9,0,1,New_Visitor
7,122.875,0,22,250.0357143,0,1,New_Visitor
0,0,0,1,0,0,2,Other
0,0,0,11,169.375,0,3,Returning_Visitor
5,176.25,0,13,1183.05,0,1,Returning_Visitor
0,0,0,8,158.25,0,4,Returning_Visitor
0,0,0,20,513.3333333,0,3,Returning_Visitor
12,509.53125,11,33,2032.599702,5.730539288,2,Returning_Visitor
0,0,0,22,464.6583333,0,4,Returning_Visitor
0,0,0,1,0,0,3,Returning_Visitor
0,0,0,3,23,0,4,Returning_Visitor
0,0,0,16,898.7583333,0,1,Returning_Visitor
0,0,0,16,824.2291667,0,3,Returning_Visitor
1,8,0,33,636.5833333,0,1,New_Visitor
6,214,0,27,830.1041667,0,2,Returning_Visitor
0,0,0,10,249.5,0,3,Returning_Visitor
0,0,0,57,2167.126924,12.360043,3,Returning_Visitor
0,0,0,8,943.5,0,3,Returning_Visitor
0,0,0,5,62.5,0,1,New_Visitor
9,268.5,0,8,407.5,0,3,Returning_Visitor
0,0,0,28,363.25,0,1,Returning_Visitor
0,0,0,27,610.1916667,0,2,Returning_Visitor
0,0,0,8,97,0,3,Returning_Visitor
0,0,0,4,133.5,0,1,New_Visitor
1,19,0,17,336.5833333,0,1,Returning_Visitor
0,0,0,1,0,0,1,Returning_Visitor
0,0,0,5,1289,0,1,Returning_Visitor
2,217,0,34,409.5,0,4,Returning_Visitor
5,39.83333333,0,34,2348.8125,0,3,Returning_Visitor
0,0,0,0,0,0,3,Returning_Visitor
4,189.6666667,0,27,687.5,0,3,New_Visitor
0,0,0,1,0,0,3,Returning_Visitor
1,2,0,77,2476.154789,0,1,Returning_Visitor
1,21,0,81,2930.722222,0,3,Returning_Visitor
0,0,0,82,2710.381731,0,3,Returning_Visitor
9,183.3,34,45,2904.922294,0,1,Returning_Visitor
0,0,0,8,427.75,0,1,New_Visitor
0,0,0,3,428.5,0,3,Returning_Visitor
5,369.375,59,19,1328.5,14.78422174,1,Returning_Visitor
0,0,0,48,691.3572797,0,3,Returning_Visitor
0,0,0,65,1931.512121,0,3,Returning_Visitor
0,0,0,18,2334.916667,0,1,Returning_Visitor
0,0,0,24,754.3,0,3,Returning_Visitor
0,0,0,8,167.8333333,0,1,Returning_Visitor
0,0,0,8,335.25,0,1,Returning_Visitor
0,0,0,24,783.375,15.75636267,4,Returning_Visitor
0,0,0,3,71.5,0,3,Returning_Visitor
5,91.5,0,14,187.9166667,0,3,Returning_Visitor
0,0,0,2,71.5,0,1,Returning_Visitor
2,52.5,0,13,605.5,0,3,Returning_Visitor
0,0,0,30,1726.75,0,3,New_Visitor
10,138.75,0,69,2464.294444,0,3,New_Visitor
0,0,0,38,1787.395833,0,4,New_Visitor
3,55.75,0,55,1139.638889,6.190582078,3,Returning_Visitor
1,0,9,44,814.1547619,0,1,Returning_Visitor
3,29,0,2,7,0,3,New_Visitor
0,0,16,25,902.0833333,0,3,New_Visitor
4,144.5,52.5,39,1299.5,0,1,Returning_Visitor
3,197.5,0,15,343.25,0,4,Returning_Visitor
1,13,10,18,445,0,4,Returning_Visitor
6,123.5416667,0,12,189,0,3,New_Visitor
1,19,0,8,208,0,1,Returning_Visitor
2,190.75,0,36,1604.791667,0,1,Returning_Visitor
0,0,0,11,2076.75,0,4,Returning_Visitor
3,223.3333333,19.75,37,1118.987027,0,1,Returning_Visitor
4,22.91666667,0,22,221.25,0,1,Returning_Visitor
0,0,0,1,0,0,1,Returning_Visitor
0,0,0,1,0,0,3,Returning_Visitor
0,0,0,7,242.75,0,3,Returning_Visitor
0,0,0,3,26,0,1,New_Visitor
0,0,0,30,1643.958333,0,1,Returning_Visitor
1,0,0,0,0,0,3,Returning_Visitor
3,32,9,16,1760.6,0,3,Returning_Visitor
0,0,0,3,0,0,1,Returning_Visitor
1,13,0,52,1380.166667,21.10579025,3,Returning_Visitor
0,0,0,16,381.2142857,0,1,Returning_Visitor
0,0,0,50,1784.516667,0,4,Returning_Visitor
1,17,0,15,247,0,1,New_Visitor
0,0,0,17,532.75,0,3,Returning_Visitor
0,0,0,10,228,0,1,Returning_Visitor
0,0,0,28,728.9791667,0,3,Returning_Visitor
3,107.2083333,0,17,513.25,17.54619116,1,Returning_Visitor
0,0,0,20,1017.5,0,1,Returning_Visitor
0,0,0,26,2553.625,0,3,Returning_Visitor
0,0,0,3,144.5,0,2,New_Visitor
0,0,0,9,214.75,0,3,Returning_Visitor
6,61,0,21,585.3916667,0,4,New_Visitor
0,0,0,4,121.5,0,4,Returning_Visitor
0,0,83,68,2162.657393,0,1,Returning_Visitor
0,0,0,3,20,0,3,Returning_Visitor
0,0,0,3,159.5,0,1,Returning_Visitor
0,0,86,5,86,0,1,Returning_Visitor
0,0,0,14,862.7916667,0,1,Returning_Visitor
9,341,0,37,1538.950794,0,3,Returning_Visitor
0,0,0,15,242.9166667,0,1,Returning_Visitor
0,0,0,7,202.25,0,2,Returning_Visitor
0,0,0,3,71.16666667,0,1,Returning_Visitor
0,0,0,14,263.175,0,1,Returning_Visitor
12,251.6190476,44,69,2269.732143,0.093546949,3,Returning_Visitor
1,30.5,0,16,374.5,0,3,Returning_Visitor
0,0,0,21,604.5,0,1,New_Visitor
0,0,0,53,2634.476245,0,1,Returning_Visitor
4,207.5,0,2,56.5,0,2,New_Visitor
7,440.5833333,0,48,1777.702381,14.74449646,1,Returning_Visitor
0,0,0,64,1558.361111,0,3,Returning_Visitor
0,0,21,43,1825.557143,0,1,Returning_Visitor
0,0,0,1,0,0,1,Returning_Visitor
0,0,0,4,28,0,3,Returning_Visitor
4,27,0,9,79.25,0,3,Returning_Visitor
6,81.83333333,0,7,166.5,0,3,New_Visitor
0,0,0,5,41,0,1,Returning_Visitor
3,150.125,26.5,26,1332.695346,5.473874968,3,Returning_Visitor
3,20.16666667,0,87,2467.256349,11.6803149,1,Returning_Visitor
0,0,0,39,902.6527778,0,1,New_Visitor
8,52.85,33.5,71,1714.778571,0,1,Returning_Visitor
0,0,0,4,57.66666667,0,1,Returning_Visitor
0,0,0,3,25.5,0,3,Returning_Visitor
0,0,0,13,1600,0,1,Returning_Visitor
0,0,0,12,153.625,0,3,New_Visitor
3,165.25,0,49,1256.383333,0,1,Returning_Visitor
0,0,19.25,4,95,0,4,Returning_Visitor
4,356.5,0,15,1992.916667,17.85338057,1,Returning_Visitor
10,779.45,0,39,1002.491667,0,1,Returning_Visitor
5,88.83333333,0,27,494.6440476,0,1,Returning_Visitor
0,0,0,31,835.2380952,0,1,Returning_Visitor
0,0,0,27,1433.71256,0,3,Returning_Visitor
0,0,0,16,277.3,0,1,Returning_Visitor
0,0,0,37,907.5,0,1,New_Visitor
9,73.25,0,26,2923.25,0,3,Returning_Visitor
7,98.17261905,0,47,1889.953409,0,1,Returning_Visitor
0,0,0,10,199.6666667,0,4,Returning_Visitor
0,0,0,3,48.5,0,1,Returning_Visitor
8,108.3844538,0,65,2008.900974,17.43149651,3,Returning_Visitor
6,215.25,0,29,672.125,22.82159308,1,New_Visitor
0,0,0,8,140.1666667,0,1,Returning_Visitor
0,0,0,1,0,0,3,Returning_Visitor
9,227.375,102.25,48,2849.482143,4.741626063,4,Returning_Visitor
0,0,0,10,444.5,13.9394091,1,Returning_Visitor
3,37.25,0,19,656.25,0,3,Returning_Visitor
0,0,0,9,470,0,1,Returning_Visitor
0,0,0,8,497.25,0,3,Returning_Visitor
0,0,0,5,23,0,1,Returning_Visitor
0,0,0,5,125.75,0,1,Returning_Visitor
0,0,0,4,0,0,2,Returning_Visitor
4,82.5,0,16,299.5,0,4,Returning_Visitor
0,0,0,42,1766.833333,0,1,Returning_Visitor
0,0,0,8,186,0,1,Returning_Visitor
1,41.5,0,12,237.5,0,2,Returning_Visitor
7,98,61,83,2355.682738,0,1,Returning_Visitor
1,94,0,54,1210.921324,0,3,Returning_Visitor
0,0,0,12,412.875,0,4,Returning_Visitor
1,5,0,26,850.6666667,0,1,Returning_Visitor
0,0,0,77,1903.601743,0,3,Returning_Visitor
10,60.7,110.25,75,1585.60873,0,4,Returning_Visitor
0,0,0,3,79,0,1,Returning_Visitor
7,167.0083333,0,40,978.0916667,0,2,Returning_Visitor
0,0,0,6,118.3333333,0,1,Returning_Visitor
0,0,53.83333333,2,31.16666667,0,4,Returning_Visitor
0,0,0,22,1632.533333,0,1,New_Visitor
0,0,0,17,399.5,0,1,Returning_Visitor
0,0,0,20,624.0083333,0,3,Returning_Visitor
0,0,0,11,116.5,0,1,Returning_Visitor
8,225.4166667,0,44,1254.112179,0,3,Returning_Visitor
2,14,0,5,45.25,0,1,Returning_Visitor
4,48.5,0,7,31.5,0,1,Returning_Visitor
0,0,0,18,1456.916667,0,3,Returning_Visitor
0,0,51.5,31,618.75,0,1,Returning_Visitor
0,0,0,40,1699.583333,0,3,Returning_Visitor
0,0,0,11,559.25,0,1,Returning_Visitor
0,0,63.5,14,376,0,2,Returning_Visitor
0,0,0,6,93.5,0,3,Returning_Visitor
2,31.5,0,27,811.8630952,0,4,Returning_Visitor
0,0,0,20,301,0,1,Returning_Visitor
0,0,0,1,0,0,1,Returning_Visitor
4,240.1666667,0,73,2371.371545,0,1,Returning_Visitor
4,52.83333333,0,57,1761.285714,0,1,Returning_Visitor
0,0,0,4,143.5,0,1,Returning_Visitor
0,0,0,29,1102.85,0,1,Returning_Visitor
0,0,0,1,0,0,2,Returning_Visitor
5,107.125,0,34,916,0,2,Returning_Visitor
3,224.5,0,1,26.5,0,2,New_Visitor
5,46.95833333,0,30,585.8,0,1,Returning_Visitor
0,0,0,28,630.0833333,0,1,Returning_Visitor
0,0,0,20,366.5,0,1,Returning_Visitor
7,52.875,0,9,152.4166667,0,4,New_Visitor
1,15,4,49,711.3630952,0,1,New_Visitor
1,105,0,59,1125.904762,0,3,Returning_Visitor
5,111.6666667,123.5,42,1610.783197,4.646503212,3,Returning_Visitor
2,36.5,0,80,2762.770833,10.0986778,3,Returning_Visitor
0,0,0,1,0,0,1,Other
0,0,0,10,211.8333333,0,3,Returning_Visitor
0,0,0,3,13.25,0,1,Returning_Visitor
0,0,0,6,166,0,1,Returning_Visitor
2,131,9,14,237.75,0,4,New_Visitor
1,0,0,1,0,0,3,Returning_Visitor
0,0,0,24,671.0886525,0,3,Returning_Visitor
0,0,0,1,0,0,4,Returning_Visitor
0,0,0,1,0,0,4,Returning_Visitor
0,0,0,1,0,0,4,Returning_Visitor
0,0,0,5,99,0,1,Returning_Visitor
0,0,0,21,517.5416667,16.1585582,3,Returning_Visitor
1,3,0,34,1767.4,0,4,Returning_Visitor
0,0,0,23,338.5833333,0,1,Returning_Visitor
8,340.9333333,0,26,1076.861905,11.9331881,1,New_Visitor
3,24,0,35,529.2916667,0,1,Returning_Visitor
0,0,0,11,194.5,0,3,Returning_Visitor
0,0,0,31,1297.464286,0,1,Returning_Visitor
9,274.6666667,0,40,720.4257937,0,2,Returning_Visitor
0,0,8,38,2370.729167,0,2,Returning_Visitor
0,0,0,8,391.25,0,4,Returning_Visitor
3,31.5,0,2,48.5,0,1,New_Visitor
0,0,0,2,8,0,1,New_Visitor
0,0,0,6,33,0,3,Returning_Visitor
0,0,0,51,1655.358333,0,1,Returning_Visitor
0,0,0,12,405.1,0,2,Returning_Visitor
0,0,0,4,103.5,0,1,Returning_Visitor
3,40.25,9,26,683.0292208,0,1,Returning_Visitor
0,0,0,36,671.425,0,1,Returning_Visitor
0,0,0,4,87.875,0,4,Returning_Visitor
0,0,0,27,427.8166667,0,1,Returning_Visitor
0,0,0,6,192.0833333,0,1,Returning_Visitor
0,0,0,2,0,0,1,Returning_Visitor
0,0,0,3,120.5,0,3,Other
10,130.625,0,20,707.1666667,0,1,Returning_Visitor
0,0,0,3,119,0,2,Returning_Visitor
0,0,0,1,0,0,3,Returning_Visitor
0,0,0,1,0,0,2,Returning_Visitor
0,0,0,48,1900.675,0,3,Returning_Visitor
0,0,0,7,47,0,4,Returning_Visitor
0,0,0,14,549.95,0,3,Returning_Visitor
0,0,0,2,138.5,0,4,Returning_Visitor
0,0,0,26,556.9166667,0,1,Returning_Visitor
0,0,0,9,125.25,0,4,Returning_Visitor
0,0,0,15,535.25,0,1,Returning_Visitor
3,34,66,20,374.4166667,0,1,Returning_Visitor
2,16,0,42,1743.517857,0,1,Returning_Visitor
0,0,0,17,1731.625,0,1,Returning_Visitor
0,0,0,1,104,0,4,Returning_Visitor
0,0,0,46,797.8333333,0,3,Returning_Visitor
0,0,0,24,810.5,0,1,Returning_Visitor
0,0,0,6,504.5,0,3,Returning_Visitor
5,100,0,7,137.25,0,3,New_Visitor
0,0,3,39,1174.666667,0,1,Returning_Visitor
0,0,0,1,0,0,3,Returning_Visitor
0,0,0,19,661.5,0,1,Returning_Visitor
0,0,0,15,803.3333333,0,1,Returning_Visitor
0,0,0,20,1055.333333,0,4,Returning_Visitor
0,0,0,12,183.625,0,1,Returning_Visitor
1,14,0,5,92.33333333,0,1,New_Visitor
4,92,0,21,755,0,1,New_Visitor
1,19,0,21,702.125,0,1,Returning_Visitor
15,444.4444444,0,32,641.6944444,0,1,Returning_Visitor
3,60,0,34,783.6363636,0,1,Returning_Visitor
3,555.5,0,58,2034.261905,0,1,Returning_Visitor
0,0,0,48,1361.63442,14.5218625,4,Returning_Visitor
1,4,0,11,724,0,1,Returning_Visitor
2,52.5,0,10,753.1,0,1,Returning_Visitor
4,37.66666667,0,43,686.8789683,0,1,Returning_Visitor
2,18,0,49,1550.916667,0,3,Returning_Visitor
0,0,0,18,327.65,0,1,Returning_Visitor
1,3.5,0,20,309.1666667,0,2,Returning_Visitor
0,0,0,10,383.5,0,1,New_Visitor
0,0,0,8,140.25,0,2,Returning_Visitor
6,186.5,0,16,476.25,16.04403014,3,Returning_Visitor
0,0,0,22,348.5,0,1,Returning_Visitor
5,47.33333333,0,65,1267.502814,0,1,Returning_Visitor
1,0,0,32,1493.958333,0,2,Returning_Visitor
4,99.5,0,9,139.5,0,3,New_Visitor
0,0,0,2,697.5,0,3,Returning_Visitor
0,0,0,1,0,0,3,Returning_Visitor
0,0,0,5,47,0,3,Returning_Visitor
0,0,16,65,2863.400427,0,1,Returning_Visitor
2,48.5,0,77,1069.97381,0,3,Returning_Visitor
0,0,0,3,75,0,1,Returning_Visitor
0,0,0,2,29.5,0,3,Returning_Visitor
6,36,0,13,125.125,0,3,Returning_Visitor
1,28.5,0,79,1608.214286,0,3,Returning_Visitor
0,0,0,2,299.5,0,3,New_Visitor
3,107.4,0,14,382.0333333,0,1,Returning_Visitor
0,0,0,6,90.16666667,0,4,Returning_Visitor
2,23,0,50,2473.196429,0,3,New_Visitor
5,211.25,0,22,1344.75,0,2,Returning_Visitor
5,71,0,57,1422.909324,13.55041394,4,Returning_Visitor
2,40.5,0,89,1938.996646,0,1,Returning_Visitor
0,0,0,1,0,0,3,Returning_Visitor
0,0,0,4,98.25,0,3,Returning_Visitor
3,32.83333333,13.25,58,1470.629167,0,1,Returning_Visitor
3,44,0,2,28,0,1,New_Visitor
0,0,0,11,782.5,0,3,New_Visitor
3,63,0,31,770.5833333,0,1,Returning_Visitor
2,29.75,0,44,1410.428571,0,1,Returning_Visitor
0,0,0,5,124,0,3,Returning_Visitor
0,0,0,2,0,0,1,Returning_Visitor
0,0,56,0,0,0,1,Returning_Visitor
0,0,0,1,0,0,3,Returning_Visitor
4,396.5,0,6,415.5,0,3,New_Visitor
0,0,0,10,411.9166667,0,1,Returning_Visitor
0,0,0,13,268.75,13.43133991,1,Returning_Visitor
0,0,0,1,0,0,1,New_Visitor
0,0,0,12,363,0,4,Returning_Visitor
0,0,0,15,489.7083333,0,1,New_Visitor
0,0,0,3,0,0,1,Returning_Visitor
0,0,112,43,1866.107143,0,1,Returning_Visitor
0,0,0,4,54,0,2,Returning_Visitor
1,29.33333333,0,6,330.4166667,0,4,New_Visitor
1,28.5,44.5,12,445.5,0,1,New_Visitor
0,0,0,17,569.75,0,1,Returning_Visitor
0,0,0,8,93,0,3,Returning_Visitor
9,185.75,0,40,2128.416667,0,3,Returning_Visitor
0,0,0,3,423.5,0,1,Returning_Visitor
0,0,0,51,2786.916667,0,1,Returning_Visitor
0,0,0,1,0,0,3,Returning_Visitor
0,0,38.25,51,2767.97619,0,1,Returning_Visitor
4,108,0,9,212.5,0,1,Returning_Visitor
1,12,39.5,23,488.75,0,1,Returning_Visitor
1,6,0,7,212,0,1,Returning_Visitor
0,0,0,41,1066.339286,0,3,Returning_Visitor
3,57.5,0,37,1269.645833,0,4,Returning_Visitor
8,160.5,5,56,1167.321429,0,3,Returning_Visitor
0,0,0,5,72.75,0,1,New_Visitor
1,19,0,43,1457.113095,0,1,Returning_Visitor
0,0,0,39,1262.651515,0,2,Returning_Visitor
2,43.5,0,26,971.6666667,15.1510483,3,Returning_Visitor
0,0,0,40,694.0178571,0,3,New_Visitor
0,0,0,56,1531.920136,0,1,Returning_Visitor
0,0,0,50,2147.983333,0,1,Returning_Visitor
3,21.5,70.875,28,1338.225,0,2,Returning_Visitor
0,0,0,3,181.5,0,1,Returning_Visitor
0,0,0,8,1231.791667,0,1,Returning_Visitor
0,0,0,11,146.5,0,1,New_Visitor
0,0,0,5,115.625,0,3,Returning_Visitor
0,0,0,3,13,0,3,Returning_Visitor
0,0,0,1,0,0,2,Returning_Visitor
1,2,0,23,1016.160714,0,2,Returning_Visitor
0,0,0,17,390.7738095,0,3,New_Visitor
0,0,0,20,402.9583333,0,3,Returning_Visitor
2,84.5,0,21,710.5416667,0,4,Returning_Visitor
0,0,0,15,313.25,0,3,Returning_Visitor
0,0,0,2,17,0,4,Returning_Visitor
3,33,10,45,1142.195833,0,1,Returning_Visitor
0,0,0,10,210.25,0,1,New_Visitor
0,0,0,77,1266.094048,0,1,Returning_Visitor
0,0,0,82,1661.133333,18.5845777,1,Returning_Visitor
0,0,0,43,907.5083333,0,1,New_Visitor
0,0,0,10,105.6166667,0,3,Returning_Visitor
0,0,0,1,0,0,1,Returning_Visitor
0,0,0,9,521,0,3,New_Visitor
0,0,0,15,411.0833333,0,3,Returning_Visitor
0,0,0,3,104,0,3,Returning_Visitor
2,82,0,9,587.25,0,1,Returning_Visitor
1,12,11,18,974.1666667,0,1,New_Visitor
4,102.0833333,0,21,863.1666667,0,1,Returning_Visitor
0,0,0,5,103.5,0,4,Returning_Visitor
0,0,0,48,783.6944444,0,3,Returning_Visitor
13,296.0416667,46.25,52,1249.481746,0,3,Returning_Visitor
1,11.5,0,19,887.8,0,1,Returning_Visitor
0,0,0,50,2549.534524,0,2,Returning_Visitor
0,0,0,5,168,0,1,Returning_Visitor
0,0,0,22,849.8333333,0,1,Returning_Visitor
0,0,0,19,621.4166667,0,1,Returning_Visitor
2,63.79166667,74,18,385.2916667,12.00869742,3,Returning_Visitor
1,5,0,65,2498.833658,0,3,Returning_Visitor
0,0,0,2,0,0,1,Returning_Visitor
0,0,0,24,550.1666667,0,1,Returning_Visitor
1,11,0,20,1166.333333,14.1273698,2,Returning_Visitor
7,194.0833333,71.25,15,446.25,0,1,Returning_Visitor
0,0,0,8,143.2,0,1,Returning_Visitor
0,0,0,48,1607.191667,5.157803677,1,Returning_Visitor
11,316.8229167,10,29,1233.307765,0,1,Returning_Visitor
0,0,0,4,47.5,0,1,Returning_Visitor
0,0,0,12,676.25,0,1,Returning_Visitor
0,0,0,5,168.5,0,1,Returning_Visitor
3,29.25,0,32,1729.75,16.7293697,3,New_Visitor
3,45.5,0,13,661.9166667,0,1,New_Visitor
4,229.25,0,8,372.25,0,1,Returning_Visitor
4,140.75,8,16,2073.383333,0,3,Returning_Visitor
1,20,35.5,35,946.5952381,0,1,Returning_Visitor
8,305.6666667,0,35,796.25,0,3,Returning_Visitor
2,25,0,7,181.75,0,1,Returning_Visitor
0,0,0,1,0,0,1,Returning_Visitor
1,12,0,43,2209.554876,0,1,Returning_Visitor
1,37.5,0,25,593.2916667,0,1,Returning_Visitor
0,0,0,7,248,0,3,Returning_Visitor
7,228.25,0,39,968.0924451,7.497155058,1,Returning_Visitor
0,0,0,1,0,0,1,Returning_Visitor
1,0,0,59,1669.940186,0,3,Returning_Visitor
6,145,0,85,1704.580556,0,3,Returning_Visitor
5,77.08333333,96.5,15,2106.833333,0,4,Returning_Visitor
0,0,0,11,398.6944444,0,3,Returning_Visitor
0,0,0,11,2123,0,1,Returning_Visitor
1,12,0,43,851.8857143,11.65996434,1,Returning_Visitor
2,45.5,0,22,535,9.650250036,3,Returning_Visitor
0,0,0,2,0,0,1,New_Visitor
0,0,0,1,0,0,1,Returning_Visitor
0,0,0,2,41.5,0,3,Returning_Visitor
1,8,47.5,46,689.0606061,1.125146064,2,Returning_Visitor
0,0,0,18,323.6833333,0,2,Returning_Visitor
0,0,0,17,935.25,0,1,New_Visitor
0,0,0,1,0,0,1,Returning_Visitor
0,0,0,25,445.5833333,0,1,Returning_Visitor
7,112.375,0,24,916.5,0,3,Returning_Visitor
11,162.75,67.5,80,2453.177381,4.289678861,3,Returning_Visitor
3,119.5,0,17,673.625,0,1,Returning_Visitor
0,0,0,2,0,0,1,Returning_Visitor
0,0,0,15,384,0,1,New_Visitor
3,93.5,0,8,170.25,0,3,Returning_Visitor
1,11,0,12,91.75,0,1,Returning_Visitor
7,198.75,0,20,818.5833333,0,4,New_Visitor
2,15,0,7,620.5,0,1,Returning_Visitor
0,0,0,7,275.5,0,2,Returning_Visitor
0,0,0,1,0,0,1,Returning_Visitor
0,0,0,2,0,0,1,Returning_Visitor
7,1463.333333,0,30,1410.238889,0,4,New_Visitor
6,87.7,60.5,24,448.1945887,0,1,New_Visitor
0,0,0,30,953.6666667,0,2,Returning_Visitor
4,44.75,0,9,404.5,0,1,Returning_Visitor
0,0,0,1,48.5,0,1,Other
0,0,0,12,544,0,2,Returning_Visitor
0,0,0,3,31,0,1,New_Visitor
3,49.125,0,19,344.3452381,0,1,Returning_Visitor
4,305,0,16,1090.7,0,1,Returning_Visitor
1,33.5,0,33,880.6333333,0,4,Returning_Visitor
2,229.5,29.75,8,212.75,0,3,New_Visitor
0,0,0,7,357.75,0,4,Returning_Visitor
0,0,0,1,343,0,4,Other
15,270.0166667,122,66,2780.6,0,3,Returning_Visitor
4,31,106,27,825.1401515,0,3,Returning_Visitor
0,0,0,14,416.6666667,0,2,Returning_Visitor
4,48.66666667,0,66,2436.106169,12.02904527,3,Returning_Visitor
3,28.5,0,8,181.6666667,0,3,Returning_Visitor
0,0,0,11,689.9916667,0,3,Returning_Visitor
1,2,0,6,106.75,0,3,Returning_Visitor
0,0,0,23,180.5,0,1,Returning_Visitor
8,175.125,0,7,96.125,0,2,New_Visitor
0,0,0,1,0,0,1,Returning_Visitor
0,0,0,7,1544.75,0,3,Returning_Visitor
0,0,0,40,700.1277778,0,1,Returning_Visitor
0,0,0,1,0,0,3,Returning_Visitor
0,0,0,27,1316.035714,0,1,Returning_Visitor
0,0,0,36,1287.958333,0,1,Returning_Visitor
1,53.5,0,53,2019.828571,0,3,Returning_Visitor
1,60.75,0,13,355.1666667,0,3,Returning_Visitor
1,151.5,0,10,304.75,0,2,Returning_Visitor
0,0,0,8,361,0,3,Returning_Visitor
4,406,0,55,2570.42619,0,4,Returning_Visitor
1,108,0,37,1209.558333,0,1,Returning_Visitor
0,0,0,27,910,0,1,New_Visitor
0,0,0,8,866,0,2,Returning_Visitor
2,58.5,0,28,968.6666667,14.02863873,1,Returning_Visitor
5,400,0,20,991.5,22.13419743,3,Returning_Visitor
0,0,0,2,0,0,4,Returning_Visitor
0,0,0,12,592.5,0,1,Returning_Visitor
0,0,0,55,1933.423611,0,1,Returning_Visitor
8,177.6666667,23,56,2581.355128,0,3,Returning_Visitor
